title;text
elemental mi querido watson;yo nunca he probado ni una pizca de droga ni nunca lo haría yo no dañaría mi mente ni mi cuerpo con ese tipo de sustancias dijo sherlock holmes a la entrevistadora pero todo era mentira desde el título hasta la entrevista
un par de copitas;vamos esto hay que celebrarlo y como el tonto que soy le hice caso y nos fuimos al bar mas sucio y barato que encontramos yo fiel a mi palabra solo me tomé dos cervezas mi amigo en cambio ya he perdido la cuenta quiero irme de aquí pero este hombre no deja de hablar tiene más problemas que un libro de matemática y yo que pensaba que habíamos venido para celebrar mi triunfo
después del apocalipsis;la cucarachita iba y venía de aquí para allá con sus patitas en el aire bailando de felicidad la guerra nuclear había terminado así que ahora podía andar de aquí para allá sin miedo a que nadie la fuera a pisar
marieann;marieann era una niña muy inteligente ella fue la primera de la clase que aprendió a leer y a escribir y siempre se denotaba que poseía una inteligencia superior a la de los demás niños de su edad pero pronto la inteligencia de marieann pasó de convertirse de un don a una maldición porque al darse cuenta que estaba rodeada de seres inferiores a ella marieann empezó a odiar a la humanidad y al mundo en el que vivía así que marieann empezó a trabajar en una forma de aniquilar a todos los humanos estúpidos que la rodeaban y destruir el mundo pero al ser tan inteligente marieann se dio cuenta de que tal matanza y destrucción no eran necesarias porque la solución a su odio era todo lo contrario y con un último los odio a todos marieann se despidió de este mundo
pena de muerte;pasaba todo el día haciendo sonar su jarrita de peltre contra los barrotes que lo aprisionaban cantando canciones tristes que narraban su historia poniendo en orden sus pensamientos y disfrutando de la soledad de los pocos días que le quedaban
buscando brassieres;muy cuidadosamente se acercó a la orilla y salió a tierra aquellas dos conchas preciosas tenían que ser de ella ya se imaginaba la envidia que sentirían sus hermanas al verla
la sombrilla;cuando brillaba el sol se quejaba porque tenía calor y cuando llovía se quejaba por que se mojaba
vocablos;comiéndome una sopa de letras aprendí nuevas palabras tan complejas e interesantes que nunca me las hubiera imaginado y ahora cuando hablo nadie me entiende porque no conocen el idioma del buen hablado
autodestrucción;tú no quieres a esos humanos que creaste culpó el diablo a dios durante la cena por qué dices eso acaso se te olvida qué quien los creo fui yo y te recuerdo que todo lo que yo creo es perfecto yo lo dudo porque cuando los creaste se te olvido algo y se puede saber qué se supone que es eso que se me olvido respondió dios un tanto consternado porque alguien había descubierto una falla en su creación un botón de autodestrucción respondió el diablo dios se quedó en silencio un rato pensando en lo que había dicho su gran amigo hasta que descubrió su trampa y luego de lanzar una carcajada le dijo jajaja en verdad creíste que te iba a poner las cosas tan fácil tú nunca cambiaras no picarón el diablo no respondió y solo se limitó a encogerse de hombros y a esbozar una malévola sonrisa
el hombre más malo del planeta;ya no sentía remordimiento al matar a alguien ni mucho menos compasión o pena al violar a una joven damisela estaba hecho de maldad pura y no temía demostrarlo lo tenía todo planeado sabía que iría al infierno y una vez allí con una copa de agua del río lete su conciencia y su alma se limpiarían y volvería a ser puro como una vez hace mucho tiempo lo fue
bulimia emocional;estoy deshidratado pero no puedo evitarlo porque toda el agua que tomo siempre la termino vomitando por mis ojos
la piñata;veía como mi corazón guindaba de la rama de un árbol y allí debajo de él se encontraba mi amor mi único y verdadero amor con los ojos vendados y un bate en la mano tratando de romper mi corazón
aliento matutino;por las mañanas tan pronto despertaba salía volando al lago o riachuelo más cercano necesitaba agua el fuego que nacía desde su garganta era tal que sentía que podía escupir lava
el venado;se puso una nariz de payaso para divertir a sus amigos e hizo que todos se rieran pero no lo hacían por sus chistes si no porque se burlaban a su espalda de su parecido con rudolph
siete completado;al ver que el número del último ticket de lotería que quedaba era el 777 apostó todo su dinero y al ganar se excusaba diciendo solo fue suerte
la princesa y el sapo;ahora puede besar a la novia pero tan pronto los labios del apuesto príncipe tocaron los labios de la fea princesa este se convirtió en un sapo y ella en una muy bonita reina
jugando en serio;john el caníbal fue a la piscina pública a tomarse un baño allí se encontró con un par de niños que lo invitaron a jugar al tiburón y tan en serio se tomó su rol en el juego que todavía la piscina está cerrada por mantenimiento
en la guerra;veía caer a mis compañeros uno a uno mientras yo me hacía el muerto
de tanto ir y venir;se perdió entre el mundo imaginario y la realidad por eso ahora se le ve hablando con las plantas e ignorando a los humanos
grandes personajes históricos;en el panteón cuyas paredes estaban forradas con cuadros de gente muerta el pequeño visitante se sintió aún más pequeño al compararse con los hombres ilustres que lo juzgaban desde los marcos de sus cuadros con una mirada fuerte y severa
el herrero;forjó la espada que años más tarde atravesaría su pecho
la banana mágica;el mono trepó hasta la cima del bananero más alto para comerse la última banana que de él guindaba pero tan pronto la peló la banana le habló y le dijo no me comas si me dejas vivir te prometo que te convertiré en humano para qué quiero yo ser humano preguntó el mono para que seas una raza superior e inteligente y dejes de ser un animal pero si me convierto en humano tendría una casa un coche un trabajo una familia si si no me comes te convertiré en un humano lleno de riquezas con un buen trabajo una mansión un coche de último modelo y una esposa y un par de niños cariñosos el mono pensó un momento la propuesta que la banana le hacía y muy gentilmente le dijo lo siento pero yo prefiero mi libertad como animal y vivir despreocupadamente en la selva
el azúcar el peor enemigo de los padres;el travieso bobby después se cenar se escurrió dentro de la cocina para una barra de chocolate hurtar y cuando el reloj dio las ocho la hora de dormir bobby no quería dormitar y cuando el reloj dio las nueve bobby se puso a jugar y cuando el reloj dio las diez bobby se puso a llorar y cuando el reloj dio las once bobby la televisión se puso a mirar hasta que finalmente el reloj dio las doce y bobby de tanto ajetrear ya quería descansar
alzheimer ii;se me ocurrió el mejor microcuento que jamás hubiera existido pero cuando me senté a escribirlo ya se me había olvidado
buscando la iluminación;dispuestos a hacer cualquier cosa por encontrar la salvación y un poco de significado a sus vidas la fila de hombres mujeres y niños daba la vuelta al templo todos querían ser sacrificados
la banshee;se paró en lo alto de la montaña desde donde los aldeanos pudieran ver su silueta pero a lo que intentó gritar ningún sonido salio de su mal oliente boca su voz se había ido y esa noche los aldeanos durmieron seguros de que despertarían vivos
escenarios;en su mente creaba escenarios imaginaros con personajes reales que tenían conversaciones irreales que lo hacían sentir bien pero tan pronto volvía a la realidad se daba cuenta que los actores eran solo las malas emociones jugando con sus sentimientos de soledad
el regalo;desde el momento en el que nacemos todos los ángeles se reúnen y presentan sus regalos de amor inteligencia y coraje hacía nosotros que vamos abriendo a medida que vamos creciendo hasta que finalmente llegamos al final de nuestras vidas y abrimos esa caja negra con lazo rojo que lleva una tarjeta firmada por lucifer
aires de grandeza;sentado con los píes sobre su escritorio y con la manija de llaves girando entre sus dedos san pedro antes de abrir las puertas de los cielos jugaba con los recién llegados y hacía que lo alabaran como dios y le confesarán todos sus pecados
diarrea verbal;blah blah blah blah blah bla blah mierda blah blah blah blah blah blah
un cesto hecho de paja;subí las escaleras con las manos atadas a mi espalda a pesar de que ya estaba resignado tenía miedo pero había llegado la hora me arrodillé y me incliné poniendome en posición sonó el disparo que daba la orden y escuché el sonido de la guadaña cortando el aire sentía que volaba y al abrir lo ojos lo único que vi fue un cesto hecho de paja
